1827,一分钱一分货，有点厚摸起来很明显有很多颗粒，尿一点就起坨，不过吸水倒是挺好的，
1831,   东西不错，就是物流非常不给力
1834,买这么多年东西第一次给差评，刚开始想买两包来着就怕是假的，结果到家一试果然不出我所料，假的，假的，假的，一个宝宝用红屁屁我就不说啥了可能是我家孩子问题，我给我姐家宝宝也用了一样红屁屁，幸亏没买两包，
1837,用了一包又一包 之前用花王 总漏尿 用好奇不会 但是有时里面摸着材质不一样？
1841, 穿脱方便 不勒屁股  。。。。。。。。。。。。。。。。。。。。。。。。。。。
1842,快递给力，包装拿回家破了一洞，无语，
1844,应该不是假的，查了一下！但是奇怪的是一个刮出验证码，一个刮不出，难道是我太用力了？
1861,一般，起陀严重，感觉不是正品，全包装无中文贴纸，不知道是怎么进口来的
1867,这纸尿裤味道太刺鼻了，用了一包，省一包不敢用咯，屁股都是红的！能退吗
1868,一直用别的牌子，第一次用好奇，分辨不出真假，但是有一点是不用怀疑的，那就是侧漏，孩子只一泡尿就侧漏到裤子上湿了，太差劲了
1878, 还可以   吸水性不太好，用完的尿不湿不干爽，不太好用。
1890,虽然双十一要划算点，但我觉得质量没之前的好，双十一老公买的NB码的跟之前在这家店买的就质量要差些，双十一买的偶尔有漏吸水珠，才四个小时就起坨
1894, 粘贴的地方不好，有时候都会扯烂，有轻微红屁股，只能换的勤一些，摸着挺舒服，不知道是不是正品。
1903,1发货速度真的好慢，2朋友推荐的牌子，我用过正品货，对比这个质量真的不咋地，吸水的材料还是疙瘩。失望的一次购物，再不能图便宜啊
1916,相信是正品，相信天猫直营不会惨假货，不像某东直营买了两包花王打开就一股味道摸起来手感明显假货，刚投诉总部来电话一万个抱歉，诉苦，对那种黑心商家摸着良心问问，死钱眼里了吧！孩子也坑，坚决抵制不良商家，买过吃一次亏觉不买第二次！
1922,很薄，小味道，以前没用过，不知是不是正品
1924,花王什么时候有s版了，袋子上用验钞灯照的出来，尿布湿上没有，打电话给花王他们说保证原装进口，心里还是有点不放心
1933,   湿巾貌似卫生纸弄湿了，一拿就烂了
1939,一般，宝宝用了，老是红屁股。可能不适合，准备换其他牌子，不用花王了
1950,不是很薄的，不过宝宝用着没有什么不舒服！
1952,   挺薄的 就是有点漏尿 不知道为什么
1956,这个因为是临时买的，考虑到第二天就能用就下单了.可能是我们买的最差的尿不湿了！吸水性差的不行，我都怀疑这是假的......
1964,我想要求退货，质量实在太差了，尿一次，尿不湿就透了，一点都不敢爽，我怀疑是假的，否则质量也是差的没说的了
1965,第一次买，听人家说还可以，结果不好用，不吸收，还红屁股，大腿都勒红了！
1971,有点硬，背面非常容易掉毛，反渗性不好，总体差评！
2014,收到的纸尿裤有强烈刺鼻的酸味，百度了一下结果很可怕，说帮宝适甲醛超标可至婴儿白血病及癌症，随即联系卖家，卖家叫我晒晒再用，之后帮宝适公司给我回复也无法解释其酸味是何化学物质造成，说给我重新寄一包，保障可以正常使用的！我就很奇怪了，什么叫&ldquo;保证寄来的可以正常使用&rdquo;？！那么不是承认其销售的是无法或可能无法正常使用的吗？收到后对比了一下，味道淡一些，但还是刺鼻，显尿条颜色明显较深，比较薄！买到的尿了显尿条几乎无法察觉！促销的产品居和柜台的不一样不说，也很难搞清楚是不是残次品或者不合格产品！现在我家的纸尿裤全都晾晒在阳台上！只见过晒尿布的，谁见过晒纸尿裤的？！铺天盖地的宣传广告，却昧着良心做婴儿产品！每个孩子都是爸妈的心头肉，如果是因为用纸尿裤造成健康问题那也太冤枉了吧？！太不能信任的品牌了！
2025,宝宝一直都用花王，勤换；干燥，宝宝没有红过屁股
2029,就我个人而言可以用&quot;名贵暗便宜&quot;来做评价。以下是我这几天的用后感：\n 首先吸水性不好，宝宝撒一次尿就必须换，不换就是红屁屁，因为里面潮湿。\n 其次透气性不好、有异味。宝宝坐在你腿上只要一撒尿，你都会觉得烫，就更不用说纸尿裤里面是什么情况了。\n 再者就是撒尿后里面的吸水珠珠，不用太用力只要抖三下就可以把它全抖成一堆，为了看是否所有纸尿裤都是这种情况，我均在实体店买了几个品牌试用后都不会有以上这几种情况发生。用该店卖的这种纸尿裤平均一天24小时要用十片左右吧，用我另外买的只要六片左右，因为可以等他多撒几泡尿再换，从中节省下来的人力物力就不用我说了吧！\n 之所以一次就买二百多块钱的是因为一个朋友介绍的该网址，宝宝在医院时，用的就是朋友在这家，买多用不完将就送我试用的，当时用起还没以上这些问题，但不知是我买到了次品还是我用起不习惯这种类型的！商家叫我联系厂家用过的可以找厂家退货，我也联系过了厂家答应退，但我想想也就几百块钱的东东，麻烦！劳民伤财，剩下的一百多片只能是更换勤快点，白天将就用完算了。最后一句话总结：&ldquo;一分钱一分货&rdquo;。
2030,和白帮NB差不多大，不好用，起坨，还侧漏。。。没买过好奇的，这次看到团购试试，所以不知道正品与否，如果是正品，那只能说明好奇垃圾～如果不是正品，那就只能说明店家垃圾～
2047,S版的。买来白天用，我家一般两个小时换一次，有时晚上用，一晚下来有点湿。听别人说是相比贵的比较厚，估计热到了。
2050,品质依旧好，但感觉夏天用有点厚！
2051, 短一截  比超市卖的短了一大截！！！！相信京东买了一箱..结果是这样的..真的很失望！！！！都不敢给宝宝用！！！
2054,   比在家里超市买的要薄好多，不过用起来没差别。
2071,感觉是假货，和我在实体店买的根本不一样，质量好差，没有孩子王买的厚，很薄，外包装摸起来就不一样，里面刻的印花都不清晰 坑爹的 还买了两包 ，以后再也不敢网上买宝宝的尿不湿
2072, 糟糕透了，剪开来看，里面的棉花翻黄，颗粒物很多，棉花也没有铺平，宝宝尿湿了就成一坨，和在实体店买的另一个牌子的差太多了
2073,给宝宝囤货中，我不知道是否真的好用，但是不得不说包装真的垃圾，收到货整个箱子都烂了，幸好里面的包装没烂，不然怎么给刚出生的宝宝用！！
2083,两点：1.透气效果不如那个大王，所以总能闻到尿味。其他没问题，吸收和舒适度都不错。 2.快递太差了！22号拍，写着承诺最晚26号到，结果没有到，差点接不上，我打了几次电话，承诺我第二天到，结果快递私自写上已签收，这样赔偿也拿不到了，物流客服说快递说已经送到，直到27号中午我又打了好几次电话才给我送来！非常不满意。承诺形同虚设。好在我也不缺这20块钱！
2089,这款花王的比尤妮佳的还薄，表面摸着也粗糙，宝宝用了红屁股，问客服只说是正品，如果不信可以去检测，就只是拿这些话来搪塞！这就是双十一活动的质量！
2095,一下买了四大包 感觉不是很薄 而且还是要勤换 12小时干爽是不可能的 4 5个小时换一次 半夜也得换一次 要不早上起来小臀部湿湿的
2096,一分都不想给，绝对的差评，完全就是假货，摸起来硬邦邦的，一点都不软，宝宝穿了红屁屁，之前买的nb号就挺好，完全不想在京东再买东西了，不知道为什么还那么多好评
2102,商品不是正品 而且过期货。假货。明显过期货。故意把生产日期抹掉。留一个有效期。鱼目混珠。欺骗消费者。2017年5月 。难道没有过期吗
2104,   第三次买了，没有前面两次的好。质量变差了，之前都有箱子装这次就一个袋子装
2107,妈妈说这次买的不如前几次买的好用了，也不知道是怎么回事，感觉确实没有前几次好用了！会有异味，而且有起陀现象！
2108, 国产的东西，不靠谱，不好用，湿了就起疙瘩
2112,不是特别好，没有小号薄，而且非常容易起毛！包臀边没有S 的好！
2115,唯一不满足的是给我发的不是u版的而是s版的，感觉u版的真些。图片s版的是奶瓶小兔，也许是因为日期比较近，打开好大一股胶水味。
2117,纸尿裤不像正品，有汽油味，像小作坊生产出来的，这么大品牌的纸尿裤生产车间应该是无尘无污染的，纸尿裤有汽油味实在不像大品牌的东西，还不如国产的品牌，买以前看了别人的评论也说有味道，我以为是淘宝小店之间的竞争故意恶搞，所以抱着试试看得态度买了，结果和大家追评的一样，真不是真品，和日本直销的有区别，日本本土的没有任何味道，而且摸起来没有那么多疙疙瘩瘩的东西，把一个纸尿裤剪开来看了看，里面好多像是盐一样的颗粒，不知道是什么，倒上水以后，颗粒很快的膨胀，他应该就是起到吸水的作用的吧！不知道对孩子有没有危害！
2118,   产品质量差    不知道卖假了，还是产品本身就差，吸水颗粒少了很多，还滑动，用一晚竟然漏尿
2120,不是真品，不透气屁股唔得红红的
2127,那么大两包，上面小包的是铂金装m号，柔软度差不多
2135,好奇的纸尿裤就是比其他品牌的要更适合宝宝不会侧漏
2136,说实话不知道是真是假，用验钞笔找到了防伪码，可是为什么我拿了四片纸尿裤就有两片的编码一模一样？不是说花王的纸尿裤一片一个编码吗？另外小兔子对不上！！
2138,不漏尿   是用完才来评价的，质量和在实体店买的一样，就是我的包裹到手时都已经拆包了，袋子都坏了，纸尿裤的袋子都划了口子，不知是为什么，不过东西没少。
2141,买了两次了，严重怀疑买的不是正品，宝宝红屁股越来越严重我，心疼死了，没满月的宝宝屁股红成那样，唉
2142,很粗糙的颗粒&hellip;漏尿 不干爽  较硬 第一次用到这样的 直接怀疑是假的。售后也很麻烦 懒得跟你们折腾了
2150,味道太大了&hellip;&hellip;
2152,包装袋很脏，有一包划破一个口子，看上去像正品，还没用，另外下一单拉拉裤还没有收到
2160,一直用的这个，之前用过一些别的牌子过敏。这个不会
2196,东西不错  昨天用了一片  应该是正品  就是物流慢
2200,   东西一般，一分价钱一分货，宝宝一直用花王的，在用这个感觉质量好差
2201,不好用，太薄夏天还凑合用，冬天宝宝每次裤子都尿湿了，一天换好几件裤子，还是母婴之家的好用，
2212,   太差了，总是漏尿还鼓包，不建议购买
2213,平时看电视见这个牌子广告多，以为是大牌子好点，买了挺多，拿回来一点都不好用，边角不够软容易刮宝宝不说，而且吸水效果一点都不行，宝宝才拉一点尿表面都很湿了，之前买其他牌子的只要宝宝没拉屎表面都是干的，你们这个牌子拿那么多钱打广告不然多花点心思在产品质量上，太失望了
2221,没得好贴身，有点侧漏
2225,没想象的好！之前用过银装的，母婴店买的，没有气味，这个气味比较大，不知道是不是正品。
2229,跟超市买的不一样，比超市的薄，这个容易渗透，我换得很勤的，下次还是去超市买吧！
2233,一直在用 挺好的 就是有时候晚上尿多了漏 可能也是有时候孩子睡觉太闹 翻来翻去的就会漏 其他情况还好 夏天用可能比较厚
2236,商品质量没有问题，就是物流让人捉急
2243,是不是日本进口不知道，反正纸尿裤用的快，在身上没多久就得换了。还有，红屁股不是纸尿裤惹的祸，一直没换纸尿裤牌子，孩子拉的次数多就会红屁股。
2248,宝宝一直在用的产品，就是物流太不给力，到货两天不达电话也不派件，希望下次购买换物流
2249,请商家看下最后几张图，一星是给穿脱不如以前的版本方便，还是原来的男女分版本的那种拉拉裤好用，侧面有搭扣，即可以当纸尿裤一样撕开来穿，穿好再粘回去。又可以像拉拉裤套着穿。冬天穿的厚，衣服层次多，拉拉裤要裤子都退下来再穿，很麻烦，拉拉裤比较适合夏天穿衣少时用。
2253,我要的码是s号，给我邮了一个NB最小的，质量很差，和说的完全不符合
2254,为了评价赚豆子，京东的商品一般般，为了豆子还是瞎评价
2256,为什么宝宝一尿尿过后拉拉裤就有一种酒精的气味？而且还发烫？
2258, 红屁股  大牌子用了也有 过敏的时候，建议大家不要盲目崇拜牌子货
2267,实在是受不鸟了，双十一抢的货物，缺了S62心钻的尿不湿，还有一份湿纸巾，送过来的其他湿纸巾和尿不湿也是又脏又有破洞，每次跟客服沟通，都转了不同的售后，重新问一遍，重新让我等，让我提供当时的快递箱，然后就没有下文了。作为一个几乎不给人差评的用户，这次实在是被好奇的服务气到了
2284,有味，打开了一包，放放看还有味么，目测和国产的一样
2295,这个包装湿巾比较大，新生儿稍显浪费些！质量还是不错
2300,差   必须给差评，漏尿不说，纸尿裤尿量不大时也总是一坨坨的，而且摸着外面是冰冷潮湿，孩子能舒服吗？漏尿可以解释为号不合适，其他怎么解释，为什么那么多人还说好用，那只能解释我买到假货了，只能说不再用好奇了，还是改回花王吧
2311,从来买东西习惯性好评 或是忘记评价。 这款尿不湿我不知道是真是假。我只相信眼睛看到的。 有好几个都是侧边打开是开的 而且宝宝用了有一点红屁股。中间那个边总是把宝宝腿跟勒红。有时候一扯开铺平也会有边边露开的现象。
2316, 左边京东买的，右边日本货，首先说手感，日本货很柔软，要厚实些，京东的摸着稍硬，更薄一点，然后说做工，京东货要粗糙些，摸上去有颗粒感，日本货摸着质地均匀，用紫外灯照了有编码，字体比日本货大一号，中间的笑脸嘴型也不一样，昨晚用了一片，吸水变色正常，没有侧漏，感觉还过得去吧，不知道是不是小日本出口到中国的原材料要差点，先用着再说
2329,现在用m码的，l码的在囤货当中，活动囤了五包
2349, 有尿湿显示 新生儿用的 吸水性强 比其他便宜   第一次在京东购物，买的娃的尿不湿，怀疑假货。京东和山姆会员店买到的尿不湿的区别。 外包装，山姆会员店买到的是波浪状的封口，京东是直的。内部尿不湿，京东的（右边）尺寸比山姆的略短，略窄，印刷图案比山姆的简单。吸水性测试未见异常，有尿湿显示。希望我错了。
2353,好奇怪啊，号码要比实体店的小，我家宝宝22斤，是瘦高个，用着小很多，用了很多牌子都是这个号码，可是这个就小了，关键是还不能换
2354,这么重的东西给我放在楼下蓝店里面。买尿布的家庭还是小号的肯定家里刚生了宝宝。怎么就不会替人着想下。第一次买的时候就是送上楼，第二次就不给送了。
2355,还没用，有点味道，就是内部包装真心不怎么样，这包装我都担心是不是正品了
2359,我两个孩子都用的帮宝适，这次真心失望，比其他店的厚，也没见锁水珠，吸水性差，还会侧漏，用时有很浓的异味，而且包装也很烂，不知是哪年的陈货，给孩子用实在不放心\n，此箱就当是捐献了
2366, 不红屁股 透气性好   试用装太少，3个都拉粑粑了
2369,怎么孩子用了纸尿裤，怎么大的味，都这样嘛，我用别的牌子不这样，怎事
2370,孩子用完味道很大，之前买没有味，这是第二次买用过后味道都刺鼻子
2375,不好不好，用了红屁股，漏尿
2376,   用着不错，感觉材质很粗糙的感觉，但是用着没有红屁屁
2381,比在店里买的手感偏硬，而且吸水能力没有店里买的强，包装上的图片模糊发晕，怀疑不是正品，假货。用了两片就没用了。
2385,打开成长裤，有点味道，味道不太好闻
2389,淘宝的东西真是垃圾，买一次，伤一次，同样的东西，京东买的跟这买的，天差地别啊，感觉是用过之后晒干再卖的，你们这种黑心商家怎么不遭雷劈！  差差差差差评！！！
2406,一直等降价，就是不降，全是性价比比较高，但是比较薄，还是很容易漏的，要勤快换。
2423,第一次京东超市买纸尿裤，因为着急用，家里囤的S码用完了，只有M和L了，宝贝现在S码就够用。全球购太久，所以京东超市买的，收到货首先发现和以往尿裤的色系不一样；其次尿裤有刺激性味道；再次尿裤的质感也不同；用了一片就发现宝宝的屁屁居然有难闻的味道，以前从未有过！而且尿线显示模糊一片，不像之前的那么清晰！所以不敢再用，毕竟是宝贝的东西！果断让宝爸去进口超市重新买的。图片后三张是进口超市买的M码，前面几张是这次买的S码
2426,尿裤味道很重
2429,一般吧，感觉没旗舰店的好，会红屁屁
2432,天猫里的东西也有假的，一片用完后就起坨了！觉得搞活动便宜，没成想上当了！
2434,这次买的两包有刺激性气味，孩子屁屁长红疙瘩。
2440,肯定是假的，膨胀得很大，棉也变成一堆&hellip;&hellip;尿也只是在后面，都漏出来，前面还是干的。
2441,打算买来送给别人的，送来的时候竟然没有外包装，还好没有弄脏和烂，如果真是不知道怎样送给别人！建议卖家以后最好打个外包装！
2458,   便宜没好货，一点都不干爽，用完屁股很湿，吸水超级差
2463,包装有破损，不满意。包装有破损，不满意
2470,宝宝出生一直都在用帮宝适，没有出现红屁股，但是有次买的有一股死粑粑的味道，总以为宝宝拉下粑粑了！
2472, 只用m码的，明显觉得和上次的不一样，假货吧？还有3包没用，不知道剩下的怎么样！真郁闷，
2474,差评 这两次用总是漏 在超市买的之前从没出现过这个现象 供大家参考
2477,真的没试用装好，而且薄里面的锁水因子一点也不均匀有的地方好硬，是不是所有的试用都比正品好，还是电商的东西更差？
2483,假的！！假的！假的！！！网上有鉴定真假花王的视频，一共有三步。我买的这包有两点都不符合。我都快用完了才知道是假的！！孩子起了好多疙瘩！！！！！没想到全球购也有假货，太坑人了，良心呢？！这可是给孩子用的啊！该不会说话的孩子！！！！
2486,还行吧！感觉比较粗糙！宝宝屁股没有红！但是特别容易漏！
2487,还好吧！最主要是后腰的地方有松紧性！不会漏！
2492,尿裤码数有点小
2506,垃圾  和之前购买的不一样，宝宝用了红屁股，吸引了尿液后不是糊状的，有硬块，还不给退货，客服说有问题找帮宝适官方，官方那边说出厂都经过检测的，不会出现这样的问题。NM这就是在踢皮球！NM，不让因质量问题退货算了，我要七日无理由退货也不行！我双11买的两箱要怎么处理！
2520,吸水性不好！也太薄了，昨晚拆开用了一片；孩子衣服；床垫全湿了。最多就两泡尿。退了运费也不划算；还麻烦。算了。用完不会在买了
2527,宝宝还没出生，是打算囤货的。结果发现包装袋破了。里面到没弄脏。有空的时候，我自己粘一下包装袋，别到时候要用了，已经润了
2528,假货，孩子用的东西还做假，**商家。一股甲醛味。我家宝宝从小一直用这个款从来没事，这次买到假货。味道很重。找客服都不理，打电话没人接！
2529,根本就不能保证整夜干爽！早上打开一看，孩子屁股潮湿的！吸水效果不好！
2534,产品快递很快，可惜尿片的边边焦味很浓！！有点臭臭的！！
2545,之前看到差评说是真假参杂卖还不相信因为一直没有买过假的选择苏宁易购也是相信品牌的认知度然而这次购买的经历让人失望不知是花王有假货还是你们就是真假参杂品牌是把双刃剑从回家拆封的一刻便发现每片尿不湿上的尿显标志已经发绿于是跟客服联系客服说提交申请会有专业人员联系然而再等了两天之后并没有所谓的专业人员与我联系再次联系客服客服说没有看到提交申请截图给客服看客服又说还在审核耐心等待我也就呵呵了我想等几天之后客服给我的答案是:亲这款宝贝是有湿度要求的哦请保存于通风干燥处！对于消费者来说拆封的东西没法维权也是个难点算了认栽…一直等回复等了四五天才给差评也够意思了吧客服经理们看看你的客服是怎么一步步把客户服务走的
2546,有点短，有点窄，还有点味道。为神马京东搞活动的尿不湿都有气味？原价的都每天气味？何解？！
2547,东西很快收到就是盒子外壳泡上什么东西了？到家外包装一股骚臭味！连里面塑料包装也有味道，不得已全部拆掉了。赶紧扔了所有的外包装，这什么快递哦！
2550,怎么觉得没我之前买的好用。这个太软，而且很厚。绵绵的一坨。应该不是正品。
2552,   感觉不是真的，屁股会潮
2554,这也太垃圾了，拉了尿后一摸，表面湿答答的，这样小孩垫着怎么会舒服呢！还金装呢！垃圾！还不如超市买的好奇银装！这不是假货是什么呢！强烈要求退货退款！
2558,有点紧，应该买大一码，贴腰型就不用买大一码。
2567,不好用，不知道是不是买错了，一个晚上下来，有漏的
2570,天猫超市快递怎么回事最近，箱子直接破成能拿出尿布袋的大窟窿，上一次买面粉直接破得面粉流出来，快递员用订书机订住叫我签收，说没漏多少？当然，我不肯签收，他自己买了那袋面粉。这次破这么大窟窿，我不在家，店员签收了&hellip;&hellip;以后是不是你们发的东西，只要里边没破损，外边再烂都没关系了？
2577,真的不怎么好，孩子用了一片屁股就破了，刚穿上一个小时摸外面就潮呼呼的
2580,纸尿片，吸水少，一晚湿裤
2582,质量真差，不吸水，起陀，跟客服说要退了，客服说不可以退，第一次见不可以退的东西，下次绝对不会在买了
2583,东西应该是正品，就是气人的是，送货员有点不负责，我明明是三栋，把包裹放到一栋去了，害我散完步回来，背个娃到处找包裹，我们这里是一栋就是一个单独的小区，背个娃找了二栋，气死人。
2585,正品整箱发货
2586,才用一次就红屁屁，假货
2592,之前看别的买家说这个尿不湿有异味，不是正品。我自己用了之后，感觉异味是真的有，但是应该是正品，除了异味，其他方面和我在其他渠道买的一样。感觉这个异味有点像纸品发出的，如果介意的慎买。
2593,感觉M号的，比之前的要硬一些。吸水效果什么的还是可以的。
2594,太差了，用了一晚上屁红，
2598,太闷了   宝宝不爱穿   一穿拉拉裤就会红屁股   一直都是用花王的   挺失望的
2603,不够干爽，也会断层，一晚最少两片。感觉跟金装差不多，不如金装实惠
2606,这尿不湿是相对便宜，但质量不好
2607,吸水性还好，一般2泡尿是不会出现漏尿现象，但棉花质量太差，一坨一坨的，并且有一股很重的化学物质的味道严重怀疑是假货&hellip;&hellip;需要购买的宝妈们请慎重
2612,是不是正版不好说，但用着还可以，不红屁股。
2620, 有异味，摸着不是很舒适
2633,第一次买银装，没有金装的好，宝宝一泡尿下去里面的棉花一块一块的，感觉真的不舒服，以后还是买金装
2638,我要吐槽！第一刚开始用不是很懂这个腰贴设计，明明是拉拉裤，设计的两边可调，宝宝稍微瘦的话肯定得调，那还和用尿不湿有什么区别？第二，刚给宝宝洗完澡换上本拉拉裤，宝宝玩儿的时候拉屎了，然后腿两边都漏了&hellip;&hellip;漏了&hellip;&hellip;裤子脏了&hellip;&hellip;，不会回购，一生黑。对了，附加一条，感觉稍硬。
2644,没看清楚，竟然是干的，我以为是湿巾
2657,勤换着点就不会红屁股
2659,这个感觉比不是全球购的质量好，严重怀疑非全球购的是不是真货
2672,天猫超市买了几次好奇尿不湿了，也没有这次摸上去有颗粒感的，前几次都没有这种感觉，后来客服解释一下 ，百度查才知道，不过就奇怪以前买的怎么没有摸到过颗粒感呢，这次摸上去颗粒感很大  。这点就有点想不明白了
2674,真心觉得不好用，老是会漏出来! 而且很薄
2675,只有一个塑料袋包装，好差
2682,第一次用花王，都说厚，我感觉还可以不是很厚，淡淡的有一点点味道，还是不错的
2701,太水了，很大一股刺鼻的味道、尿过后味道更大，而且用过后宝宝长红疹子，买了几个牌子第一次买到这么水的、一直相信京东这次太失望了！
2704, 质量非常次   纸尿裤撕开里面全是白色小颗粒，吸水的材料很少，宝宝才三个月，宝宝尿一次全都鼓起来了，纸尿裤表面很湿了，根本谈不上干爽，吸水能力基本没有，严重怀疑是假货，以前买的都没有这种情况。
2709,东西应该是正品 就是物流太慢了，十几天才收到
2718,正品 漏尿是什么情况呢？晚上容易漏
2722,感觉宝宝的东西第一次买还行，第二次再买，质量就变差了，之前买花王的纸尿裤也是，在超市买的，宝宝不会红屁屁长红点，京东第二次买的花王没用两天，宝宝屁屁就长红点，后来换好奇，屁屁的红点就消失了。好奇的纸尿裤窄一点，宝宝的腿不会分的很开，但是好奇铂金装很容易起坨，而且味道大，一拿出来的时候有点刺鼻，第二次买的好奇铂金装更硬味道更大，感觉京东的宝宝商品还是不太靠谱，尤其是有优惠，感觉是便宜了一点，但是商品质量也差了一点。希望京东在宝宝商品上严格把控。
2724,给宝宝囤货，号大暂时用不上
2734,   这次买的比第一次贵10块，拆开好大一股味道，感觉不像正品，用了一片真不敢给宝宝用了，害我还买了一袋在路上，下午果断拒收，再也不敢相信京东了，用在宝宝身上的东西请用良心做生意
2742,感觉还是和花王差一些，表面起球很厉害，不知道是不是棉柔的特点，而且感觉围绕腿一圈的松紧带不是很服贴，maybe the first ，the last .但肯定质检过关，欧洲没有假冒伪劣产品，毕竟日货有辐射的风险&hellip;
2743,吸收觉得一般，是不是白帮的要好点呢  标签：包装不错 偏柔 一般 
2751, 有异味  有点异味，有点异味，一般。
2755,用了两片，第一片没觉出怎么，第二片有些问题&hellip;&hellip;宝宝尿了摸着潮湿，防水的外层怎么还会摸着潮湿？表示不解～而且摸着里面不像是高分子吸水的珠珠，手感就不一样&hellip;&hellip;一坨一坨的&hellip;&hellip;就这样，先看看，没有红屁屁就先用着，用完再换&hellip;&hellip;
2757,   看来京东确实如朋友所说一样，东西是真假参半的，买了几袋尿不湿，有一袋像是假货
2761, 为什么包装如此简陋!收到时外面的袋子都已经破了!东西质量还行!！包装太差劲了
2763,一直支持花王，至少没有帮宝适的那难闻味道
2764,味道比较大，用了一片娃有点红屁屁，希望放放能好些。
2792,不是正品，质量超级差，整片摸起来不但不柔软还有杂质，吸水性差，便便都快印出来了?，再也不敢上网买，还是乖乖实体店买或者找人代购算了
2793,唉，拍错了，本来要买S的，结果买成NB的了。。。不过他家S号挺好的吧
2797,什么都不想说假货绝对假货，之前在实体店买的两包没有一次漏尿，这个每次都漏，开始以为没穿好，后来每次都漏，又在实体店买了一包对比，绝对无敌假货，材质都差！正品一晚上尿再多都不漏
2804,又买到假的了，屁股还是湿漉漉的，裤子经常湿，想不到苏宁也会真假一起卖，原来大宝在某东买过假的，一直信任苏宁的。对比原来的一包，这包图案差别明显。
2805,很容易红屁股
2809,不好用，每个都起坨，还不干爽，是假货吗？
2810,不好用，宝宝用了有点红屁屁，而且号码偏小，勒大腿，总体来说不适合。
2814,之前在店铺买的无论怎么用都不会红屁股，在这家买的，一开始就红屁股，我以为要适应期，结果第二袋都快用完了还是红屁股，不排除假货的嫌疑，毕竟是宝宝用的，花钱买教训了，各位麻麻，千万要三思再买
2817,严重漏尿，吸水差。三个小时换都漏到床单上了。是真货吗？
2829, 起坨，断层，以前一直买大号不会出现这情况，换个号就这样烂
2836, 纸尿裤很薄，宝宝穿着舒服，腰围也不会有勒痕
2841,   第一次使用这个牌子，但是吸水能力太差，宝宝尿一点，尿布表面都是潮湿的，孩子穿着该有多难受。还是超级棉柔，跟日本某牌子比差太多了，摸上去粗粗的一点都不棉柔，还不吸水。原本觉得这个牌子也挺大的。建议为了自己的孩子，千万别买了。要么这里卖的就是假货，质量真心差。买了直接人掉了，浪费钱。因为买的早，现在才开始用，要不就退了~~~
2844,买了两次都起陀，屁地下凉凉的，应该是尿，不知为何，但是表面不湿，很吸水，反正，挺好用的，
2857,味道很大，货很旧的样子，包装袋子颜色都淡掉了，没送我湿巾，别人都有！服务态度也差，不是我一人说的，看着不像正品！天猫也太让我失望啦！气愤的一次购物！
2861,买回来时拆开了一个了之后，有点怪怪的味道，不过后来好多了，没有异味，还好只有一个，宝宝也没有红屁股
2866,次一般尿不湿同个型号，要偏小点
2880,应该不是正品，跟我在商场买的不一样，尿布湿图案也不一样，换出来湿湿的，在商场买的不会
2882,不漏尿，不会红屁屁。
2884,不像真的，像假的，不怎么吸尿而且都在前面鼓包，后面没有
2889,不知道为啥，和jlf超市（还有敏感词的啊？？？）里面的卖的不一样，京东的金装纸尿布图库和jlf超市银装的一样，而京东铂金装的图案和jlf超市的金装一样，柔软度这些都有差别，京东的偏硬，超市的柔软
2891,这次的尿不湿味道特别大，孩子用总是红屁股，而且我打开包装很长时间味道还是特别大，特别难闻，我都怀疑是假的真怕给孩子用坏了，都不敢用了，以为京东上不会有假货呢，看来也不一定啊，从来不给差评的，但是这次真的是太失望了
2899,京东快递到是很快 我是个待产妈妈 快递员很尽责的帮我拎到家 而且还下很大的雨 但是商品本身就不怎么样 保质期都过了还发过来！严重影响自身形象嘛！宝宝还没有出生 这让人怎么放心去使用！！！
2907,一直用花王，只有这次的老是会漏，现在换加大码的试试看是尺码的问题还是怎么的
2912,尿片味很重，超市里面买就不会有一股味道！不知道是不是正品
2918,一般般，穿着起坨，还特别厚。不会再买了
2923,确实不如铂金的柔软，以后还是买铂金的吧
2924,刚把小号换成中号，腰那绑松了漏了一次尿。后来发觉绑完把腿上花边翻出来再也不漏了。这个中号和帮宝适特级棉柔小号一般大。两种混合用，没有红屁屁
2930,之前用其他的品牌，这次换了这个，倒是很薄，吸水后也没那么重，但是不知道为什么拿出来以后有股味道，橡胶的味道
2931,有点胶味，东西比较过，应该是真的。
2932, 一直用好奇的，而且也一直在京东买，第一次在京东里别的卖家买的，结果太让我失望了，不知道是不是假的，买了好几天了，昨晚第一次用，根本不干爽，里面太湿了，我以为我用的时间长，6个小时，结果换了一片，3个小时后又打开，还是湿，气死我了，包装打开用了，估计也没法了，无奈，还是大包装的，扔了可惜，用了，要多长时间换呀！两个小时？一个小时？
2933,不好起坨l 摸得到一粒粒的应该是吸水层
2940,经常在天猫国际买，都有源溯码，这次尿不湿没有，花案与之前用的也不同，吸水性很差，摸着特别湿，红屁股严重，宝宝五个月了，第一次这么严重，心疼，双十二搞活动便宜不能给假货吧，太可气：
2941,快递把包装完全弄烂了、内包装都损坏严重、差评
2952,质量一般，吸水不如实体店买的，如不是从天猫超市买的，我还以为是假货呢，尿不湿外观也是有区别的，一般吧
2958,这次买的老是红屁股，差差，搞活动是不是就换货了？
